document_id,coherence_relation,verb,coreference_type,context,pronominalization,12person,proAntecedent,subj_antecedent_type,subject_or_not,non_subject_or_not
pt/nt/40/nt_4013,contrast,grow,other,The weeds grew and stopped the good plants from growing .//But some of the seed fell on good ground .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4013,contrast,have,other,And they will have even more than they need .//But those who do not have much understanding will lose even the little understanding that they have .,non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4013,contrast,turn,other,Then they might turn back to me and be healed . '//But God has blessed you .,non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4013,contrast,assure,non_subject,"I can assure you , many prophets and godly people wanted to see what you now see .//But they did not see it .",pronoun,non_subject,non_subject,first_second_pronoun,not_subject,non_subject
pt/nt/40/nt_4013,contrast,want,subject,And many prophets and godly people wanted to hear what you now hear .//But they did not hear it .,pronoun,False,non pronoun,non_pronoun,subject,not_non_subject
pt/nt/40/nt_4013,contrast,be,non_subject,That is like the people who hear the teaching and quickly and gladly accept it .//But they do not let the teaching go deep into their lives .,pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/40/nt_4013,contrast,grow,other,"Later , the wheat grew , and heads of grain grew on the plants .//But at the same time the weeds also grew .",non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4013,contrast,be,subject,"It is the smallest of all seeds .//But when it grows , it is the largest of all garden plants .",pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/40/nt_4013,contrast,have,non_subject,"So they had a problem accepting him .//But Jesus said to them , `` People everywhere give honor to a prophet , but in his own town or in his own home a prophet does not get any honor . ''",non pronoun,non_subject,non_subject,other_pronoun,not_subject,non_subject
pt/nt/40/nt_4001,contrast,be,non_subject,"His mother Mary was engaged to marry Joseph .//But before they married , he learned that she was expecting a baby .",pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/40/nt_4001,contrast,plan,other,"He did not want to cause her public disgrace , so he planned to divorce her secretly .//But after Joseph thought about this , an angel from the Lord came to him in a dream .",non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4001,contrast,marry,subject,He married Mary .//But Joseph did not have sexual relations with her until her son was born .,non pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/40/nt_4027,contrast,answer,subject,"Why do n't you answer ? ''//But Jesus did not say anything , and this really surprised the governor .",non pronoun,True,pronoun,first_second_pronoun,subject,not_non_subject
pt/nt/40/nt_4027,contrast,do,other,"What wrong has he done ? ''//But they shouted louder , `` Kill him on a cross ! ''",pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4027,contrast,give,non_subject,"There the soldiers gave Jesus some wine mixed with gall .//But when he tasted it , he refused to drink it .",pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/40/nt_4022,contrast,send,non_subject,"When it was ready , the king sent his servants to tell the people to come .//But they refused to come to the king 's feast .",pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/40/nt_4022,contrast,wear,subject,You are not wearing the right clothes . '//But the man said nothing .,non pronoun,True,pronoun,first_second_pronoun,subject,not_non_subject
pt/nt/40/nt_4022,contrast,be,other,The woman was the last to die .//But all seven men had married her .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4015,contrast,say,other,"And God also said , ' Whoever says anything bad to their father or mother must be killed . '//But you teach that a person can say to their father or mother , ' I have something I could use to help you .",pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4015,contrast,teach,non_subject,"But you teach that a person can say to their father or mother , ' I have something I could use to help you .//But I will not use it for you .",pronoun,non_subject,non_subject,first_second_pronoun,not_subject,non_subject
pt/nt/40/nt_4015,contrast,suffer,other,"My daughter has a demon inside her , and she is suffering very much . ''//But Jesus did not answer her .",non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4004,contrast,go,subject,"Jesus heard that John was put in prison , so he went back to Galilee .//But he did not stay in Nazareth .",pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/40/nt_4018,contrast,help,non_subject,"If they listen to you , then you have helped them to be your brother or sister again .//But if they refuse to listen , go to them again and take one or two people with you .",pronoun,non_subject,non_subject,first_second_pronoun,not_subject,non_subject
pt/nt/40/nt_4018,contrast,use,non_subject,"The money would be used to pay the king what the servant owed .//`` But the servant fell on his knees and begged , ' Be patient with me .",non pronoun,non_subject,non_subject,non_pronoun,not_subject,non_subject
pt/nt/40/nt_4018,contrast,pay,non_subject,I will pay you everything I owe . '//`` But the first servant refused to be patient .,non pronoun,non_subject,non_subject,first_second_pronoun,not_subject,non_subject
pt/nt/40/nt_4028,contrast,know,non_subject,"I know you are looking for Jesus , the one who was killed on the cross .//But he is not here .",pronoun,non_subject,non_subject,first_second_pronoun,not_subject,non_subject
pt/nt/40/nt_4003,contrast,come,non_subject,"He came to John , wanting John to baptize him .//But John tried to stop him .",non pronoun,non_subject,non_subject,other_pronoun,not_subject,non_subject
pt/nt/40/nt_4025,contrast,make,other,"They made their lamps ready .//But the foolish girls said to the wise girls , ' Give us some of your oil .",non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4025,contrast,invest,other,That servant invested the money and earned two more .//But the servant who got one bag of money went away and dug a hole in the ground .,non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4025,contrast,have,other,They will have much more than they need .//But people who do not use what they have will have everything taken away from them . ',non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4012,contrast,read,non_subject,And you have read in the Law of Moses that on every Sabbath day the priests at the Temple break the law about the Sabbath day .//But they are not wrong for doing that .,pronoun,non_subject,non_subject,first_second_pronoun,not_subject,non_subject
pt/nt/40/nt_4012,contrast,become,other,"The man held out his hand , and it became well again , the same as the other hand .//But the Pharisees left and made plans to kill Jesus .",non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4012,contrast,prove,other,"So your own people will prove that you are wrong .//But I use the power of God 's Spirit to force out demons , and this shows that God 's kingdom has come to you .",pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4012,contrast,'s,other,"That 's why they say good things .//But those who are evil have hearts full of evil , and that 's why they say things that are evil .",non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4017,contrast,fell,other,"They were very afraid , so they fell to the ground .//But Jesus came to them and touched them .",non pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4017,contrast,be,other,"And it is true that Elijah will make all things the way they should be .//But I tell you , Elijah has already come .",pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4017,contrast,say,subject,"Jesus said to them , `` The Son of Man will be handed over to the control of other men , who will kill him .//But on the third day he will be raised from death . ''",pronoun,False,non pronoun,non_pronoun,subject,not_non_subject
pt/nt/40/nt_4006,contrast,be,other,"The truth is , that 's all the reward they will get .//But when you pray , you should go into your room and close the door .",pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4006,contrast,forgive,subject,"Yes , if you forgive others for the wrongs they do to you , then your Father in heaven will also forgive your wrongs .//But if you do n't forgive others , then your Father in heaven will not forgive the wrongs you do .",non pronoun,False,non pronoun,non_pronoun,subject,not_non_subject
pt/nt/40/nt_4006,contrast,be,subject,"If you look at people and want to help them , you will be full of light .//But if you look at people in a selfish way , you will be full of darkness .",pronoun,True,pronoun,first_second_pronoun,subject,not_non_subject
pt/nt/40/nt_4006,contrast,work,other,"They do n't work or make clothes for themselves .//But I tell you that even Solomon , the great and rich king , was not dressed as beautifully as one of these flowers .",pronoun,other,other,other_pronoun,not_subject,not_non_subject
pt/nt/40/nt_4006,contrast,'s,other,"It 's just grass -- one day it 's alive , and the next day someone throws it into a fire .//But God cares enough to make it beautiful .",non pronoun,other,other,non_pronoun,not_subject,not_non_subject
pt/nt/47/nt_4708,contrast,be,subject,"Those believers have been tested by great troubles , and they are very poor .//But they gave much because of their great joy .",pronoun,False,pronoun,other_pronoun,subject,not_non_subject
pt/nt/47/nt_4708,contrast,be,non_subject,It was their idea .//But they asked us again and again -- they begged us to let them share in this service for God 's people .,pronoun,non_subject,non_subject,other_pronoun,not_subject,non_subject
pt/nt/47/nt_4705,contrast,know,other,"We know that our body -- the tent we live in here on earth -- will be destroyed .//But when that happens , God will have a home for us to live in .",non pronoun,other,other,first_second_pronoun,not_subject,not_non_subject
